,id,game,link,Primary Genre,Store Genres,Publisher,Developer,Detected Technologies,Store Asset Modification Time,review_percentage,players right now,24-hour peak,all-time peak,all-time date
96,96,Google Spotlight Stories: Age of Sail,/app/882110/,Adventure (25),"Adventure (25), Free to Play (37)",Google Inc.,Google Inc.,"SDK.FreeImage, SDK.OpenSSL, SDK.OpenVR, SDK.cURL",24 October 2018 – 21:44:51 UTC (5 years ago) (1540417491),98.0,0,1,18,2019-07-03T00:00:00+00:00
97,97,KovaaK's,/app/824270/,Action (1),"Action (1), Indie (23), Simulation (28)",The Meta,The Meta,"Engine.Unreal, SDK.CEF, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis, SDK.XAudio2",16 February 2023 – 19:53:46 UTC (2 months ago) (1676577226),92.0,"1,479","1,866","2,846",2020-08-27T16:10:03+00:00
98,98,Half-Life 2: Year Long Alarm,/app/747250/,Action (1),"Action (1), Adventure (25), Free to Play (37)",Chuck Wilson,Chuck Wilson,"Engine.Source, SDK.Bink_Video, SDK.CEF, SDK.Miles_Sound_System, SDK.SDL",30 October 2022 – 16:43:43 UTC (6 months ago) (1667148223),95.0,2,5,48,2018-11-16T16:30:12+00:00
99,99,ZeroRanger,/app/809020/,Action (1),"Action (1), Indie (23)",System Erasure,System Erasure,Engine.GameMaker,16 December 2019 – 12:32:18 UTC (3 years ago) (1576499538),95.0,5,6,74,2019-01-12T20:40:04+00:00
100,100,"Guns, Gore and Cannoli 2",/app/525510/,Action (1),"Action (1), Adventure (25)",Rogueside,Rogueside,"Engine.Unity, SDK.Vorbis",28 November 2019 – 19:48:15 UTC (3 years ago) (1574970495),94.0,18,29,568,2019-04-17T14:35:04+00:00
101,101,Liftoff,/app/410340/,Simulation (28),"Indie (23), Racing (9), Simulation (28), Sports (18)",LuGus Studios,LuGus Studios,"Engine.Unity, SDK.Photon, SDK.SteamworksNET, SDK.cURL",20 March 2023 – 14:25:44 UTC (last month) (1679322344),93.0,339,414,646,2021-03-15T19:45:04+00:00
102,102,Battle for Wesnoth,/app/599390/,Strategy (2),"Free to Play (37), Indie (23), Strategy (2)",Wesnoth Inc.,The Battle for Wesnoth Project,"SDK.SDL, SDK.Vorbis",26 October 2021 – 23:43:45 UTC (2 years ago) (1635291825),94.0,183,239,"1,019",2018-05-06T19:00:05+00:00
103,103,Hentai Girl,/app/878750/,Casual (4),"Casual (4), Indie (23), RPG (3), Simulation (28)",GirlGames,GirlGames,Engine.Unity,9 August 2022 – 08:03:42 UTC (8 months ago) (1660032222),92.0,21,21,450,2018-08-25T08:00:05+00:00
104,104,Frostpunk,/app/323190/,Simulation (28),"Simulation (28), Strategy (2)",11 bit studios,11 bit studios,"Engine.Liquid, SDK.NVIDIA_Ansel, SDK.OpenSSL, SDK.Vorbis, SDK.cURL",31 March 2023 – 13:51:38 UTC (19 days ago) (1680270698),91.0,"2,499","3,002","29,361",2018-04-29T15:30:03+00:00
105,105,Crash Bandicoot™ N. Sane Trilogy,/app/731490/,Action (1),Action (1),Activision,Vicarious Visions,SDK.Bink_Video,18 September 2019 – 21:16:31 UTC (4 years ago) (1568841391),92.0,284,356,"3,755",2018-06-30T16:40:04+00:00
106,106,Megaquarium,/app/600480/,Simulation (28),"Indie (23), Simulation (28), Strategy (2)",Twice Circled,Twice Circled,Engine.Unity,6 April 2022 – 10:30:02 UTC (13 months ago) (1649241002),94.0,30,35,917,2018-09-16T17:40:05+00:00
107,107,TSIOQUE,/app/393190/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",OhNoo Studio,OhNoo Studio,"Engine.Adobe_AIR, SDK.Adobe_Flash",30 March 2023 – 17:24:10 UTC (20 days ago) (1680197050),95.0,0,3,94,2020-11-07T20:00:04+00:00
108,108,PIPE,/app/815780/,Sports (18),"Indie (23), Simulation (28), Sports (18)",Mash Games,Mash Games,"Engine.Unity, SDK.FMOD",25 June 2018 – 14:43:50 UTC (5 years ago) (1529937830),93.0,50,65,439,2018-06-17T19:50:06+00:00
109,109,Yume Nikki,/app/650700/,Indie (23),"Adventure (25), Casual (4), Free to Play (37), Indie (23)",PLAYISM,kikiyama,Engine.RPGMaker,14 November 2019 – 08:38:05 UTC (4 years ago) (1573720685),93.0,40,51,469,2018-01-11T03:00:05+00:00
110,110,Montaro : RE,/app/971680/,Indie (23),"Casual (4), Indie (23)",02GAMES,JCKSLAP,Engine.Unity,24 December 2022 – 01:33:20 UTC (4 months ago) (1671845600),95.0,0,3,45,2018-11-24T13:40:05+00:00
111,111,A Raven Monologue,/app/744810/,Indie (23),"Casual (4), Free to Play (37), Indie (23)",Toge Productions,Mojiken,"Engine.Construct, SDK.NWJS, SDK.NodeJS",1 November 2019 – 06:31:40 UTC (4 years ago) (1572589900),94.0,0,1,70,2022-02-01T23:50:06+00:00
112,112,Adventure of a Lifetime,/app/820730/,Adventure (25),"Adventure (25), Casual (4), Simulation (28)",MoeNovel,MoeNovel,,6 November 2019 – 09:31:42 UTC (4 years ago) (1573032702),96.0,2,4,95,2019-10-02T14:50:05+00:00
113,113,Zero-K,/app/334920/,Strategy (2),"Free to Play (37), Indie (23), Simulation (28), Strategy (2)",Zero-K Team,Zero-K Team,"SDK.OpenAL, SDK.SDL, SDK.Vorbis, SDK.cURL",8 November 2022 – 18:26:52 UTC (5 months ago) (1667932012),94.0,108,160,946,2018-04-29T20:30:04+00:00
114,114,The Awesome Adventures of Captain Spirit,/app/845070/,Adventure (25),"Adventure (25), Free to Play (37)",Square Enix,DONTNOD Entertainment,"Engine.Unreal, SDK.CRIWARE, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",31 August 2022 – 18:27:32 UTC (8 months ago) (1661970452),92.0,23,27,"8,739",2018-06-25T18:30:05+00:00
115,115,Lost in Vivo,/app/963710/,Indie (23),Indie (23),KIRA,KIRA,Engine.Unity,5 November 2019 – 16:51:06 UTC (4 years ago) (1572972666),94.0,4,10,79,2018-12-28T23:30:04+00:00
116,116,The Hex,/app/510420/,Indie (23),Indie (23),Daniel Mullins Games,Daniel Mullins Games,Engine.Unity,29 October 2022 – 17:43:38 UTC (6 months ago) (1667065418),94.0,13,19,118,2021-10-31T22:30:07+00:00
117,117,The Bard's Tale Trilogy,/app/843260/,RPG (3),RPG (3),inXile Entertainment,Krome Studios,Engine.Unity,1 November 2022 – 17:08:44 UTC (6 months ago) (1667322524),95.0,30,39,696,2018-08-19T19:50:05+00:00
118,118,Hexologic,/app/785890/,Indie (23),"Casual (4), Indie (23), Strategy (2)",MythicOwl,MythicOwl,Engine.Unity,2 November 2022 – 09:09:33 UTC (6 months ago) (1667380173),96.0,4,9,133,2022-03-25T21:50:04+00:00
119,119,Hentai Girl Hime,/app/963690/,Indie (23),"Casual (4), Indie (23), RPG (3), Simulation (28)",GirlGames,GirlGames,Engine.Unity,9 August 2022 – 08:07:22 UTC (8 months ago) (1660032442),93.0,2,6,298,2018-11-21T09:40:06+00:00
120,120,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],/app/801630/,Action (1),Action (1),Arc System Works,FRENCH-BREAD,,2 November 2022 – 05:02:01 UTC (6 months ago) (1667365321),93.0,34,88,"1,377",2018-08-21T02:50:04+00:00
121,121,Gachi Heroes,/app/944220/,Indie (23),"Action (1), Adventure (25), Casual (4), Indie (23), RPG (3), Simulation (28)",Lohsoft,Lohsoft,"SDK.NWJS, SDK.NodeJS",6 November 2022 – 06:54:45 UTC (5 months ago) (1667717685),94.0,10,23,"1,620",2023-03-29T14:20:04+00:00
122,122,EXAPUNKS,/app/716490/,Simulation (28),"Indie (23), Simulation (28)",Zachtronics,Zachtronics,"SDK.SDL, SDK.SteamworksNET, SDK.Vorbis",29 October 2022 – 19:25:06 UTC (6 months ago) (1667071506),94.0,19,22,764,2018-08-11T19:50:05+00:00
123,123,Crystalline,/app/616250/,RPG (3),"Action (1), Adventure (25), Indie (23), RPG (3), Simulation (28)",PixelFade,PixelFade,Engine.Unity,29 October 2022 – 00:59:34 UTC (6 months ago) (1667005174),95.0,4,8,109,2017-11-27T21:00:45+00:00
124,124,Banyu Lintar Angin - Little Storm -,/app/744800/,Casual (4),"Casual (4), Free to Play (37), Indie (23)",Toge Productions,Mojiken,"Engine.Construct, SDK.NWJS, SDK.NodeJS",1 November 2019 – 06:19:26 UTC (4 years ago) (1572589166),96.0,0,1,10,2018-01-12T09:20:18+00:00
125,125,The Legend of Heroes: Trails of Cold Steel II,/app/748490/,RPG (3),RPG (3),XSEED Games,Nihon Falcom,,24 June 2021 – 23:02:04 UTC (2 years ago) (1624575724),94.0,83,108,"1,689",2018-02-18T15:50:04+00:00
126,126,DEEP SPACE WAIFU: FANTASY,/app/859680/,Casual (4),"Action (1), Casual (4), Indie (23), RPG (3)",Neko Climax Studios,Neko Climax Studios,Engine.Unity,28 October 2022 – 20:10:24 UTC (6 months ago) (1666987824),95.0,1,2,373,2018-09-29T09:00:06+00:00
127,127,TREE,/app/888090/,Indie (23),"Casual (4), Free to Play (37), Indie (23)",The Strangers,The Strangers,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",3 July 2018 – 22:32:33 UTC (5 years ago) (1530657153),94.0,0,1,26,2018-09-08T17:50:17+00:00
128,128,Hakuoki: Edo Blossoms,/app/733340/,Adventure (25),Adventure (25),Idea Factory International,Idea Factory,"SDK.Bink_Video, SDK.CRIWARE",12 September 2019 – 18:02:32 UTC (4 years ago) (1568311352),96.0,12,22,128,2018-03-18T21:00:14+00:00
129,129,Chinese Parents,/app/736190/,Indie (23),"Casual (4), Indie (23), RPG (3), Simulation (28)",墨鱼玩游戏,墨鱼玩游戏,"Engine.Unity, SDK.SteamworksNET",5 May 2022 – 08:40:21 UTC (12 months ago) (1651740021),91.0,96,208,"32,593",2018-10-01T14:20:05+00:00
130,130,HITMAN™ 2,/app/863550/,Action (1),Action (1),IO Interactive A/S,IO Interactive A/S,"Engine.Glacier, SDK.AMD_GPU_Services, SDK.NVIDIA_Ansel, SDK.NVIDIA_PhysX",1 November 2022 – 13:56:22 UTC (6 months ago) (1667310982),91.0,466,528,"361,001",2018-12-19T04:50:03+00:00
131,131,Dungreed,/app/753420/,Indie (23),"Action (1), Indie (23)",TEAM HORAY,TEAM HORAY,"Engine.Unity, SDK.Discord, SDK.SteamworksNET, SDK.cURL",25 May 2022 – 05:28:44 UTC (11 months ago) (1653456524),92.0,112,204,"3,332",2018-03-03T11:30:03+00:00
132,132,Aimtastic,/app/757240/,Action (1),"Action (1), Free to Play (37), Indie (23), Early Access (70)",Pixel Pointer Studios,Victor Möller,Engine.Unity,16 January 2020 – 14:11:06 UTC (3 years ago) (1579183866),93.0,14,20,230,2020-04-20T18:00:05+00:00
133,133,Wolf Tails,/app/822930/,Sexual Content (71),"Sexual Content (71), Nudity (72), Casual (4), Indie (23)",Razzart Visual,Razzart Visual,"Engine.RenPy, SDK.SDL",6 November 2019 – 01:35:57 UTC (4 years ago) (1573004157),95.0,2,2,105,2018-05-06T05:40:08+00:00
134,134,东方试闻广纪 ~ Perfect Memento of Touhou Question,/app/904740/,Casual (4),"Casual (4), Indie (23)",Bawu Team,Bawu Team,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",29 July 2018 – 20:53:49 UTC (5 years ago) (1532897629),95.0,0,2,145,2018-08-03T13:50:08+00:00
135,135,Two Point Hospital,/app/535930/,Simulation (28),"Indie (23), Simulation (28)",SEGA,Two Point Studios,"Engine.Unity, SDK.cURL",3 March 2023 – 10:22:06 UTC (2 months ago) (1677838926),91.0,586,685,"34,009",2018-09-02T15:30:04+00:00
136,136,Distance,/app/233610/,Racing (9),"Action (1), Indie (23), Racing (9)",Refract,Refract,"Engine.Unity, SDK.Discord, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Tobii, SDK.Wwise",5 September 2019 – 21:22:49 UTC (4 years ago) (1567718569),92.0,15,25,463,2019-09-06T20:00:03+00:00
137,137,The Gardens Between,/app/600990/,Adventure (25),"Adventure (25), Indie (23)",The Voxel Agents,The Voxel Agents,Engine.Unity,11 August 2021 – 01:38:57 UTC (2 years ago) (1628645937),93.0,3,7,138,2020-01-14T14:30:03+00:00
138,138,Katamari Damacy REROLL,/app/848350/,Action (1),"Action (1), Casual (4)",BANDAI NAMCO Entertainment,MONKEYCRAFT Co. Ltd.,"Engine.Unity, SDK.CRIWARE",9 November 2020 – 19:49:33 UTC (3 years ago) (1604951373),93.0,34,39,433,2021-04-30T02:05:04+00:00
139,139,Copy Kitty,/app/349250/,Action (1),"Action (1), Indie (23)",KOMODO,Nuclear Strawberry,"Engine.XNA, SDK.SteamworksNET",28 October 2022 – 19:54:26 UTC (6 months ago) (1666986866),98.0,2,4,149,2018-04-19T20:10:08+00:00
140,140,BallisticNG,/app/473770/,Racing (9),"Action (1), Indie (23), Racing (9)",Neognosis,Neognosis,"Engine.Unity, SDK.Discord, SDK.OpenVR, SDK.Steam_Audio, SDK.SteamworksNET, SDK.Vorbis, SDK.cURL",30 October 2022 – 00:43:07 UTC (6 months ago) (1667090587),93.0,4,19,113,2017-09-21T00:20:30+00:00
141,141,Overload,/app/448850/,Action (1),Action (1),"Revival Productions, LLC","Revival Productions, LLC","Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Tobii",17 November 2022 – 02:42:18 UTC (5 months ago) (1668652938),94.0,7,19,276,2018-06-03T18:50:07+00:00
142,142,Bad North,/app/688420/,Indie (23),"Action (1), Indie (23), Simulation (28)",Raw Fury,Plausible Concept,"Engine.Unity, SDK.Discord",17 June 2022 – 12:24:06 UTC (10 months ago) (1655468646),92.0,256,298,"1,136",2018-11-17T15:30:04+00:00
143,143,"Warhammer 40,000: Mechanicus",/app/673880/,Strategy (2),Strategy (2),Kasedo Games,Bulwark Studios,"Engine.Unity, SDK.EpicOnlineServices, SDK.FMOD",10 March 2023 – 09:14:16 UTC (last month) (1678439656),92.0,87,144,"2,748",2018-11-17T19:30:04+00:00
144,144,Muv-Luv,/app/802880/,Adventure (25),"Adventure (25), Casual (4)",aNCHOR Inc.,aNCHOR Inc.,SDK.Vorbis,1 August 2022 – 07:44:09 UTC (9 months ago) (1659339849),95.0,8,30,204,2021-10-24T14:50:05+00:00
145,145,HELLO LADY!,/app/783120/,Adventure (25),Adventure (25),HIKARI FIELD,AKATSUKI-WORKS,"Engine.KiriKiri, SDK.Vorbis",27 November 2019 – 01:40:50 UTC (3 years ago) (1574818850),95.0,3,3,114,2018-06-30T15:10:09+00:00
146,146,428 Shibuya Scramble,/app/648580/,Adventure (25),Adventure (25),"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","SDK.FMOD, SDK.FreeImage, SDK.SDL",1 November 2021 – 08:30:12 UTC (2 years ago) (1635755412),94.0,11,32,408,2022-06-26T14:10:07+00:00
147,147,Secret Little Haven,/app/827290/,Adventure (25),"Adventure (25), Indie (23)",Hummingwarp Interactive,Hummingwarp Interactive,Engine.Unity,27 December 2022 – 06:50:37 UTC (4 months ago) (1672123837),98.0,0,0,18,2018-06-29T04:50:17+00:00
148,148,Cheeky Chooks,/app/922460/,Casual (4),"Casual (4), Free to Play (37), Indie (23), Strategy (2)",Trilum Studios,Trilum Studios,Engine.Unity,6 August 2021 – 05:22:46 UTC (2 years ago) (1628227366),93.0,7,23,427,2018-11-04T19:50:07+00:00
149,149,WhiteLily 1：丽丽公主,/app/876850/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3), Strategy (2)",游学者狐狸,游学者狐狸,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",29 October 2022 – 13:03:29 UTC (6 months ago) (1667048609),94.0,0,2,799,2020-02-12T12:45:03+00:00
150,150,Attack on Titan 2 - A.O.T.2,/app/601050/,Action (1),Action (1),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,9 September 2022 – 02:28:31 UTC (7 months ago) (1662690511),92.0,131,152,"1,385",2021-04-25T19:50:04+00:00
151,151,Fureraba ~Friend to Lover~,/app/822760/,Adventure (25),"Adventure (25), Casual (4), Simulation (28)",NekoNyan Ltd.,Smee,,19 September 2019 – 17:46:19 UTC (4 years ago) (1568915179),98.0,2,7,69,2018-05-08T02:30:08+00:00
152,152,Touhou Genso Wanderer -Reloaded- / 不可思议的幻想乡TOD -RELOADED- / 不思議の幻想郷TOD -RELOADED-,/app/931500/,RPG (3),"Adventure (25), Indie (23), RPG (3)",AQUASTYLE,AQUASTYLE,,1 November 2019 – 03:38:37 UTC (4 years ago) (1572579517),94.0,30,53,"1,183",2018-10-29T14:30:05+00:00
153,153,Genital Jousting,/app/469820/,Indie (23),"Action (1), Indie (23)",Devolver Digital,Free Lives,Engine.Unity,16 September 2019 – 23:34:25 UTC (4 years ago) (1568676865),91.0,6,17,610,2020-03-21T03:55:03+00:00
154,154,Paradise Cleaning!,/app/950460/,Casual (4),"Action (1), Casual (4), Free to Play (37)",PRODUCTION PENCIL,PIXEL MINT,SDK.Vorbis,29 October 2022 – 06:36:44 UTC (6 months ago) (1667025404),94.0,0,2,137,2021-12-13T12:30:06+00:00
155,155,Sam & Max Hit the Road,/app/355170/,Adventure (25),Adventure (25),Lucasfilm,Lucasfilm,"Emulator.SCUMMVM, SDK.SDL",8 November 2018 – 03:22:21 UTC (5 years ago) (1541647341),96.0,2,7,41,2018-11-18T18:50:14+00:00
156,156,Simson Tuningwerkstatt 3D,/app/956240/,Simulation (28),Simulation (28),Thinking-Twins GbR,Silvio Mölter,"Engine.OGRE, SDK.OpenAL, SDK.Vorbis",15 November 2022 – 11:14:05 UTC (5 months ago) (1668510845),99.0,18,24,40,2021-07-08T18:30:08+00:00
157,157,The Jackbox Party Pack 5,/app/774461/,Casual (4),Casual (4),"Jackbox Games, Inc.","Jackbox Games, Inc.","SDK.CRIWARE, SDK.FMOD",2 November 2022 – 18:12:32 UTC (6 months ago) (1667412752),93.0,24,68,"2,748",2021-01-01T04:30:03+00:00
158,158,MewnBase,/app/743130/,Simulation (28),"Casual (4), Indie (23), Simulation (28), Early Access (70)",Cairn4,Cairn4,SDK.JVM,11 November 2019 – 04:41:06 UTC (4 years ago) (1573447266),94.0,5,7,102,2018-12-08T18:10:04+00:00
159,159,VR Flush,/app/866540/,Free to Play (37),"Adventure (25), Free to Play (37), Indie (23), RPG (3)",Brudingo Team,Brudingo Team,"Engine.Unreal, SDK.FMOD, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.OpenVR, SDK.Vorbis",22 September 2018 – 15:03:05 UTC (5 years ago) (1537628585),95.0,0,4,13,2019-07-03T00:00:00+00:00
160,160,Reentry - An Orbital Simulator,/app/882140/,Simulation (28),"Adventure (25), Indie (23), Simulation (28), Strategy (2), Early Access (70)",Wilhelmsen Studios,Wilhelmsen Studios,"Engine.Unity, SDK.OpenVR, SDK.OpenXR, SDK.Photon, SDK.Vorbis, SDK.cURL",22 August 2022 – 20:45:22 UTC (8 months ago) (1661201122),96.0,9,17,56,2019-01-06T20:20:05+00:00
161,161,Monobeno,/app/758090/,Adventure (25),Adventure (25),HIKARI FIELD,Lose,"Engine.KiriKiri, SDK.Vorbis",26 November 2019 – 05:36:39 UTC (3 years ago) (1574746599),95.0,1,5,74,2018-01-26T13:30:44+00:00
162,162,Racket: Nx,/app/428080/,Sports (18),"Action (1), Indie (23), Sports (18)",One Hamsa,One Hamsa,"Engine.Unity, SDK.OpenVR, SDK.SteamworksNET, SDK.UnityBurst, SDK.cURL",18 February 2021 – 16:08:28 UTC (2 years ago) (1613664508),96.0,0,4,31,2017-02-04T00:00:00+00:00
163,163,Fallen Hero: Rebirth,/app/800620/,Indie (23),"Adventure (25), Indie (23), RPG (3)",Hosted Games,Hosted Games,Container.Electron,13 February 2018 – 00:46:18 UTC (5 years ago) (1518482778),97.0,6,11,196,2023-02-04T22:10:06+00:00
164,164,Siralim 3,/app/841770/,RPG (3),RPG (3),Thylacine Studios LLC,Thylacine Studios,Engine.GameMaker,19 September 2019 – 17:59:09 UTC (4 years ago) (1568915949),94.0,1,4,193,2018-05-26T21:20:14+00:00
165,165,DRAGON BALL FighterZ,/app/678950/,Action (1),Action (1),BANDAI NAMCO Entertainment,Arc System Works,"AntiCheat.EasyAntiCheat, Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",30 March 2021 – 16:00:33 UTC (2 years ago) (1617120033),90.0,"1,103","1,501","44,303",2018-01-26T20:00:03+00:00
166,166,Broken Reality,/app/757480/,Adventure (25),"Adventure (25), Indie (23)",Digital Tribe,Dynamic Media Triad,"Engine.Unity, SDK.Wwise",19 November 2018 – 18:52:04 UTC (5 years ago) (1542653524),93.0,4,9,59,2018-11-29T21:30:04+00:00
167,167,Overcooked! 2,/app/728880/,Indie (23),"Action (1), Casual (4), Indie (23)",Team17,Ghost Town Games Ltd.,"Engine.Unity, SDK.SteamworksNET",14 November 2022 – 21:39:22 UTC (5 months ago) (1668461962),90.0,"1,269","4,214","12,108",2022-12-06T14:25:04+00:00
168,168,Wizard of Legend,/app/445980/,Action (1),"Action (1), Adventure (25), Indie (23)",Contingent99,Contingent99,Engine.Unity,12 October 2021 – 02:20:27 UTC (2 years ago) (1634005227),91.0,146,239,"6,487",2018-05-21T14:30:05+00:00
169,169,Frog Detective 1: The Haunted Island,/app/963000/,Indie (23),"Adventure (25), Casual (4), Indie (23)",worm club,Grace Bruxner,"Engine.Unity, SDK.UnityBurst, SDK.cURL",30 October 2022 – 12:24:28 UTC (6 months ago) (1667132668),92.0,0,5,42,2020-12-04T22:20:05+00:00
170,170,神社的百合香 ~ Floral Aroma in the Shrine,/app/925440/,Indie (23),"Indie (23), RPG (3)",凝冰剑斩,凝冰剑斩,Engine.RPGMaker,6 September 2019 – 04:36:27 UTC (4 years ago) (1567744587),95.0,0,1,20,2018-10-01T06:40:16+00:00
171,171,天命奇御 Fate Seeker,/app/882790/,RPG (3),RPG (3),甲山林娛樂股份有限公司,甲山林娛樂股份有限公司,Engine.Unity,2 December 2022 – 10:14:34 UTC (5 months ago) (1669976074),91.0,86,241,"16,413",2021-05-25T14:05:04+00:00
172,172,Ghost of a Tale,/app/417290/,RPG (3),"Action (1), Adventure (25), Indie (23), RPG (3)",SeithCG,SeithCG,Engine.Unity,29 October 2022 – 08:46:33 UTC (6 months ago) (1667033193),92.0,9,19,883,2018-03-18T18:50:04+00:00
173,173,Kingdom Two Crowns,/app/701160/,Strategy (2),"Adventure (25), Indie (23), Simulation (28), Strategy (2)",Raw Fury,Stumpy🐙Squid,"Engine.Unity, SDK.SteamworksNET",17 June 2022 – 12:34:23 UTC (10 months ago) (1655469263),91.0,"1,373","1,867","4,097",2021-11-17T14:50:03+00:00
174,174,DARK SOULS™: REMASTERED,/app/570940/,Action (1),Action (1),"FromSoftware, Inc",QLOC,"SDK.Bink_Video, SDK.FMOD",10 August 2022 – 14:02:45 UTC (8 months ago) (1660140165),90.0,"1,552","1,737","24,501",2018-05-27T14:50:04+00:00
175,175,FRAMED Collection,/app/322450/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Fellow Traveller,Loveshack Entertainment,SDK.SDL,1 August 2022 – 05:47:33 UTC (9 months ago) (1659332853),93.0,5,13,461,2022-10-13T09:30:04+00:00
176,176,Fatal Twelve,/app/620210/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Sekai Project,aiueoKompany,"Engine.RenPy, SDK.SDL",6 September 2019 – 21:07:56 UTC (4 years ago) (1567804076),94.0,2,10,56,2018-04-01T13:50:16+00:00
177,177,Zup! Zero 2,/app/658550/,Casual (4),"Casual (4), Indie (23)",Quiet River,Quiet River,,29 October 2022 – 11:49:55 UTC (6 months ago) (1667044195),94.0,2,4,"1,783",2019-07-16T11:35:03+00:00
178,178,Russian Subway Dogs,/app/762610/,Action (1),"Action (1), Indie (23)",Spooky Squid Games Inc.,Spooky Squid Games Inc.,Engine.GameMaker,8 November 2022 – 18:50:02 UTC (5 months ago) (1667933402),98.0,0,1,22,2018-08-03T21:40:15+00:00
